fundingTime,fundingRate
1723708800000,0.0001
1723737600006,0.0001
1723766400003,0.0001
1723795200000,0.0001
1723824000004,0.0001
1723852800000,0.0001
1723881600000,0.0001
1723910400000,0.0001
1723939200002,0.0001
1723968000010,0.0001
1723996800003,0.0001
1724025600000,0.0001
1724054400000,0.0001
1724083200000,0.0001
1724112000000,0.0001
1724140800003,0.0001
1724169600009,0.0001
1724198400000,0.0001
1724227200002,0.0001
1724256000000,0.0001
1724284800005,0.0001
1724313600002,0.0001
1724342400000,0.0001
1724371200001,0.0001
1724400000006,0.0001
1724428800007,0.0001
1724457600001,0.0001
1724486400001,0.0001
1724515200007,0.0001
1724544000003,0.0001
1724572800010,0.0001
1724601600002,0.0001
1724630400000,0.0001
1724659200022,0.0001
1724688000000,0.0001
1724716800002,0.0001
1724745600000,0.0001
1724774400000,0.0001
1724803200007,0.0001
1724832000000,0.0001
1724860800000,0.0001
1724889600007,0.0001
1724918400000,0.0001
1724947200004,0.0001
1724976000009,0.0001
1725004800007,0.0001
1725033600000,0.0001
1725062400007,0.0001
1725091200010,0.0001
1725120000012,0.0001
1725148800018,0.0001
1725177600016,0.0001
1725206400001,0.0001
1725235200000,0.0001
1725264000007,0.0001
1725292800003,0.0001
1725321600013,0.0001
1725350400008,0.0001
1725379200000,0.0001
1725408000002,0.0001
1725436800001,0.0001
1725465600002,0.0001
1725494400000,0.0001
1725523200000,0.0001
1725552000005,0.0001
1725580800005,0.0001
1725609600002,0.0001
1725638400000,0.0001
1725667200000,0.0001
1725696000005,0.0001
1725724800009,0.0001
1725753600000,0.0001
1725782400005,0.0001
1725811200003,0.0001
1725840000003,0.0001
1725868800010,0.0001
1725897600000,0.0001
1725926400004,0.0001
1725955200000,0.0001
1725984000000,0.0001
1726012800006,0.0001
1726041600000,0.0001
1726070400000,0.0001
1726099200006,0.0001
1726128000001,0.0001
1726156800000,0.0001
1726185600000,0.0001
1726214400000,0.0001
1726243200000,0.0001
1726272000002,0.0001
1726300800001,0.0001
1726329600008,0.0001
1726358400003,0.0001
1726387200004,0.0001
1726416000000,0.0001
1726444800000,0.0001
1726473600012,0.0001
1726502400000,0.0001
1726531200012,0.0001
1726560000000,0.0001
1726588800017,0.0001
1726617600016,0.0001
1726646400002,0.0001
1726675200000,0.0001
1726704000000,0.0001
1726732800001,0.0001
1726761600000,0.0001
1726790400000,0.0001
1726819200001,0.0001
1726848000000,0.0001
1726876800000,0.0001
1726905600000,0.0001
1726934400000,0.0001
1726963200001,0.0001
1726992000000,0.0001
1727020800000,0.0001
1727049600000,0.0001
1727078400000,0.0001
1727107200002,0.0001
1727136000002,0.0001
1727164800005,0.0001
1727193600000,0.0001
1727222400000,0.0001
1727251200000,0.0001
1727280000000,0.0001
1727308800000,0.0001
1727337600000,0.0001
1727366400010,0.0001
1727395200006,0.0001
1727424000000,0.0001
1727452800000,0.0001
1727481600000,0.0001
1727510400000,0.0001
1727539200001,0.0001
1727568000000,0.0001
1727596800000,0.0001
1727625600001,0.0001
1727654400000,0.0001
1727683200000,0.0001
1727712000000,0.0001
1727740800000,0.0001
1727769600000,0.0001
1727798400000,0.0001
1727827200000,0.0001
1727856000000,0.0001
1727884800003,0.0001
1727913600000,0.0001
1727942400004,0.0001
1727971200000,0.0001
1728000000000,0.0001
1728028800003,0.0001
1728057600000,0.0001
1728086400000,0.0001
1728115200000,0.0001
1728144000000,0.0001
1728172800000,0.0001
1728201600000,0.0001
1728230400003,0.0001
1728259200000,0.0001
1728288000000,0.0001
1728316800005,0.0001
1728345600000,0.0001
1728374400000,0.0001
1728403200000,0.0001
1728432000000,0.0001
1728460800000,0.0001
1728489600000,0.0001
1728518400000,0.0001
1728547200000,0.0001
1728576000000,0.0001
1728604800000,0.0001
1728633600000,0.0001
1728662400000,0.0001
1728691200000,0.0001
1728720000000,0.0001
1728748800002,0.0001
1728777600000,0.0001
1728806400000,0.0001
1728835200000,0.0001
1728892800001,0.0001
1728921600000,0.0001
1728950400000,0.0001
1728979200000,0.0001
1729008000000,0.0001
1729036800000,0.0001
1729065600000,0.0001
1729094400001,0.0001
1729123200000,0.0001
1729152000000,0.0001
1729180800000,0.0001
1729209600000,0.0001
1729238400000,0.0001
1729267200002,0.0001
1729296000000,0.0001
1729324800000,0.0001
1729353600000,0.0001
1729382400000,0.0001
1729411200000,0.0001
1729440000000,0.0001
1729468800001,0.0001
1729497600000,0.0001782
1729526400000,0.0001
1729555200000,0.0001
1729584000000,0.0001
1729612800004,0.0001
1729641600000,0.0001
1729670400000,0.0001
1729699200000,0.0001
1729728000005,0.0001
1729756800000,0.0001
1729785600000,0.0001
1729814400000,0.0001
1729843200001,0.0001
1729872000001,0.0001
1729900800005,0.0001
1729929600000,0.0001
1729958400002,0.0001
1729987200000,0.0001
1730016000000,0.0001
1730044800000,0.0001
1730073600001,0.0001
1730102400000,0.0001
1730131200000,0.0001
1730160000000,0.0001
1730188800001,0.0001
1730217600000,0.0001
1730246400000,0.0001
1730275200000,0.0001
1730304000000,0.0001
1730332800000,0.0001
1730361600000,0.0001
1730390400001,0.0001
1730419200000,0.0001
1730448000000,0.0001
1730476800000,0.0001
1730505600000,0.0001
1730534400000,0.0001
1730563200002,0.0001
1730592000003,0.0001
1730620800001,0.0001
1730649600001,0.0001
1730678400000,0.0001
1730707200000,0.0001
1730736000000,0.0001
1730764800000,0.0001
1730793600000,0.0001
1730822400001,0.0001
1730851200000,0.0001
1730880000000,0.00039764
1730908800000,0.0001
1730937600000,0.0001
1730966400000,0.0001
1730995200000,0.0001
1731024000000,0.0001
1731052800000,0.0001
1731081600002,0.0001
1731110400000,0.0001
1731139200000,0.0001
1731168000000,0.0001
1731196800000,0.0001
1731225600001,0.0001
1731254400001,0.0001
1731283200004,0.0001
1731312000000,0.0001
1731340800000,0.0001
1731369600001,0.0001
1731398400000,0.00063424
1731427200005,0.00045837
1731456000003,0.00113035
1731484800000,0.0001
1731513600000,0.0001
1731542400000,0.00131149
1731571200000,0.00155545
1731600000000,0.00137514
1731628800002,0.0011238
1731657600000,0.00099664
1731686400000,0.00095464
1731715200000,0.00159271
1731744000000,0.00137164
1731772800000,0.00151703
1731801600000,0.00247653
1731830400000,0.00179487
1731859200004,0.00174767
1731888000000,0.00255663
1731916800000,0.00239757
1731945600000,0.00194727
1731974400002,0.00219432
1732003200000,0.0001
1732032000000,0.00096619
1732060800001,0.00104476
1732089600000,0.00082957
1732118400000,0.0001
1732147200002,0.0001
1732176000000,0.0001
1732204800001,0.0001
1732233600001,0.00154279
1732262400001,0.00134875
1732291200000,0.0015698
1732320000000,0.00141681
1732348800000,0.00065813
1732377600000,0.00375
1732406400000,0.00375
1732435200000,0.00375
1732464000000,0.00375
1732492800000,0.00375
1732521600000,0.00054048
1732550400000,0.00185991
1732579200001,0.00201616
1732608000001,0.00152582
1732636800000,0.00151517
1732665600000,0.00050276
1732694400000,0.00091407
1732723200000,0.00189221
1732752000000,0.0001
1732780800000,0.0001
1732809600001,0.00013379
1732838400000,0.00165844
1732867200000,0.00028268
1732896000000,0.00043209
1732924800003,0.0009294
1732953600000,0.00137988
1732982400000,0.00300978
1733011200000,0.00037982
1733040000000,0.00375
1733068800000,0.00375
1733097600000,0.00375
1733126400000,0.0001
1733155200000,0.00229966
1733184000002,0.00375
1733212800002,0.00375
1733241600000,0.00375
1733270400000,0.0030706
1733299200000,0.00239119
1733328000000,0.00067434
1733356800001,0.00010789
1733385600000,0.00145592
1733414400001,0.00183992
1733443200000,0.0001
1733472000000,0.0001
1733500800000,0.0001
1733529600000,0.0001
1733558400001,0.0001
1733587200000,0.0001
1733616000001,0.0001
1733644800000,0.0001
1733673600000,0.0001
1733702400000,0.0001
1733731200000,0.0001
1733760000000,0.0001
1733788800000,0.00019002
1733817600000,0.0001
1733846400000,0.0001
1733875200033,0.00101872
1733904000000,0.00088004
1733932800000,0.00063429
1733961600000,0.00056965
1733990400000,0.00104035
1734019200000,0.00124213
1734048000000,0.00099643
1734076800005,0.00011677
1734105600000,0.0001
1734134400002,0.00081154
1734163200000,0.00105092
1734192000000,0.0001
1734220800000,0.0001
1734249600000,0.0001
1734278400000,0.0001
1734307200000,0.0001
1734336000000,0.00089885
1734364800000,0.00105176
1734393600000,0.00121538
1734422400000,0.00089298
1734451200000,0.00120404
1734480000000,0.0001
1734508800000,0.0001
1734537600000,0.0001
1734566400000,0.0001
1734595200000,0.0001
1734624000001,0.0001
1734652800000,0.0001
1734681600000,0.0001
1734710400000,0.0001
1734739200000,0.0001
1734768000000,0.0006449
1734796800000,0.0001
1734825600000,0.0001
1734854400000,0.0001
1734883200000,0.0001
1734912000000,0.0001
1734940800000,0.0001
1734969600000,0.0001
1734998400000,0.0001
1735027200000,0.0001
1735056000000,0.00019034
1735084800000,0.00053291
1735113600000,0.00043453
1735142400000,0.00011929
1735171200000,0.00051316
1735200000000,0.0001
1735228800000,0.0001
1735257600000,0.0001
1735286400000,0.0001
1735315200000,0.00054252
1735344000000,0.0001
1735372800000,0.0001
1735401600000,0.00020487
1735430400000,0.00027572
1735459200000,0.00051944
1735488000001,0.00039806
1735516800000,0.00013445
1735545600000,0.00043234
1735574400000,0.0002761
1735603200000,0.0001
1735632000000,0.0001
1735660800000,0.0001
1735689600000,0.0001
1735718400000,0.0001
1735747200000,0.0001
1735776000001,0.0001
1735804800000,0.0001
1735833600000,0.00083768
1735862400000,0.00036362
1735891200000,0.00036842
1735920000000,0.00074191
1735948800000,0.00047785
1735977600000,0.00053011
1736006400000,0.0004327
1736035200000,0.00035245
1736064000000,0.00053667
1736092800000,0.0001
1736121600000,0.0001
1736150400000,0.0001
1736179200000,0.00046538
1736208000000,0.0001
1736236800000,0.0001
1736265600000,0.0001
1736294400000,0.0001
1736323200000,0.00040323
1736352000000,0.00016219
1736380800000,0.0001
1736409600000,0.0001
1736438400001,0.0001
1736467200000,0.0001
1736496000001,0.0001
1736524800000,0.0001
1736553600000,0.00039817
1736582400000,0.00043347
1736611200000,0.000239
1736640000000,0.00059332
1736668800000,0.00011943
1736697600000,0.00011972
1736726400000,0.00017562
1736755200000,0.0001
1736784000000,0.0001
1736812800000,0.0001
1736841600000,0.0001
1736870400001,0.0001
1736899200000,0.0001
1736928000000,0.0001
1736956800000,0.00053804
1736985600000,0.00034762
1737014400000,0.00032996
1737043200000,0.0001
1737072000000,0.0001
1737100800000,0.00024275
1737129600000,0.00085727
1737158400000,0.000818
1737187200000,0.00053358
1737216000000,0.0001
1737244800000,0.0001
1737273600000,0.0001
1737302400000,0.00013324
1737331200000,0.00034735
1737360000000,0.00021449
1737388800000,0.00058489
1737417600000,0.0001
1737446400001,0.0001
1737475200000,0.0001
1737504000000,0.0001
1737532800000,0.0001
1737561600000,0.0001
1737590400000,0.0001
1737619200000,0.0001
1737648000000,0.0001
1737676800000,0.0001
1737705600000,0.0001
1737734400000,0.0001
1737763200000,0.0001
1737792000000,0.0001
1737820800001,0.0001
1737849600000,0.0001
1737878400000,0.0001
1737907200001,0.0001
1737936000001,0.0001
1737964800000,0.0001
1737993600000,0.0001
1738022400000,0.0001
1738051200000,0.0001
1738080000000,0.0001
1738108800000,0.0001
1738137600000,0.0001
1738166400000,0.0001
1738195200001,0.0001
1738224000000,0.0001
1738252800000,0.0001
1738281600000,0.0001
1738310400000,0.0001
1738339200000,0.0001
1738368000000,0.00021754
1738396800001,0.0001
1738425600000,0.0001
1738454400000,0.0001
1738483200000,0.0001
1738512000001,0.0001
1738540800000,0.0001
1738569600001,2.105e-05
1738598400000,0.0001
1738627200001,0.0001
1738656000000,0.0001
1738684800000,0.0001
1738713600000,0.0001
1738742400002,0.0001
1738771200000,0.0001
1738800000000,0.0001
1738828800000,0.0001
1738857600001,0.0001
1738886400000,0.0001
1738915200000,0.0001
1738944000000,0.0001
1738972800000,0.0001
1739001600000,0.0001
1739030400001,0.0001
1739059200000,0.0001
1739088000000,0.0001
1739116800000,0.0001
1739145600000,0.0001
1739174400001,0.0001
1739203200001,0.0001
1739232000000,0.0001
1739260800000,0.0001
1739289600000,0.0001
1739318400000,0.0001
1739347200000,0.0001
1739376000001,0.0001
1739404800000,0.0001
1739433600000,0.0001
1739462400000,0.0001
1739491200000,0.0001
1739520000000,0.0001
1739548800000,0.0001
1739577600000,0.0001
1739606400000,0.0001
1739635200000,0.0001
1739664000000,0.0001
1739692800000,0.0001
1739721600000,0.0001
1739750400000,0.0001
1739779200000,0.0001
1739808000000,0.0001
1739836800000,0.0001
1739865600000,0.0001
1739894400000,0.0001
1739923200000,0.0001
1739952000000,0.0001
1739980800000,0.0001
1740009600000,0.0001
1740038400000,0.0001
1740067200001,0.0001
1740096000000,0.0001
1740124800001,0.0001
1740153600000,0.0001
1740182400000,0.0001
1740211200000,0.0001
1740240000000,0.0001
1740268800000,0.0001
1740297600000,0.0001
1740326400000,0.0001
1740355200000,0.0001
1740384000000,0.0001
1740412800000,0.0001
1740441600000,0.0001
1740470400000,0.0001
1740499200000,0.0001
1740528000000,0.0001
1740556800000,0.0001
1740585600000,0.0001
1740614400000,0.0001
1740643200000,0.0001
1740672000000,0.0001
1740700800000,0.0001
1740729600000,0.0001
1740758400000,0.0001
1740787200001,0.0001
1740816000000,0.0001
1740844800000,0.0001
1740873600000,0.0001
1740902400000,0.0001
1740931200000,0.0001
1740960000000,0.0001
1740988800000,0.0001
1741017600000,0.0001
1741046400000,0.0001
1741075200000,0.0001
1741104000000,0.0001
1741132800000,0.0001
1741161600000,0.0001
1741190400000,0.0001
1741219200001,0.0001
1741248000000,0.0001
1741276800000,0.0001
1741305600000,0.0001
1741334400000,0.0001
1741363200000,0.0001
1741392000000,0.0001
1741420800000,0.0001
1741449600000,0.0001
1741478400000,0.0001
1741507200000,0.0001
1741536000000,0.0001
1741564800001,0.0001
1741593600000,0.0001
1741622400000,0.0001
1741651200000,0.0001
1741680000000,0.0001
1741708800000,0.0001
1741737600000,0.0001
1741766400000,0.0001
1741795200001,0.0001
1741824000000,0.0001
1741852800000,0.0001
1741881600000,0.0001
1741910400000,0.0001
1741939200000,0.0001
1741968000000,0.0001
1741996800000,0.0001
1742025600000,0.0001
1742054400000,0.0001
1742083200000,0.0001
1742112000000,0.0001
1742140800000,0.0001
1742169600000,0.0001
1742198400000,0.0001
1742227200000,0.0001
1742256000000,0.0001
1742284800001,0.0001
1742313600000,0.0001
1742342400000,0.0001
1742371200000,0.0001
1742400000000,0.0001
1742428800000,0.0001
1742457600000,0.0001
1742486400000,0.0001
1742515200000,0.0001
1742544000001,0.0001
1742572800000,0.0001
1742601600000,0.0001
1742630400000,0.0001
1742659200000,0.0001
1742688000000,0.0001
1742716800000,0.0001
1742745600000,0.0001
1742774400000,0.0001
1742803200001,0.0001
1742832000000,0.0001
1742860800000,0.0001
1742889600000,0.0001
1742918400000,0.0001
1742947200000,0.0001
1742976000000,0.0001
1743004800000,0.0001
1743033600000,0.0001
1743062400000,0.0001
1743091200000,0.0001
1743120000000,0.0001
1743148800000,0.0001
1743177600000,0.0001
1743206400000,0.0001
1743235200000,0.0001
1743264000000,0.0001
1743292800000,0.0001
1743321600000,0.0001
1743350400001,0.0001
1743379200000,0.0001
1743408000000,9.114e-05
1743436800000,-2.07e-06
1743465600000,3.914e-05
1743494400000,-4.533e-05
1743523200000,4.515e-05
1743552000000,3.656e-05
1743580800000,0.0001
1743609600000,0.0001
1743638400000,0.0001
1743667200000,0.0001
1743696000000,0.0001
1743724800000,0.0001
1743753600000,0.0001
1743782400000,0.0001
1743811200001,0.0001
1743840000000,0.0001
1743868800001,0.0001
1743897600000,0.0001
1743926400000,-5.78e-05
1743955200000,-2.041e-05
1743984000000,5.14e-05
1744012800000,0.0001
1744041600000,0.0001
1744070400000,0.0001
1744099200000,-3.903e-05
1744128000000,-2.555e-05
1744156800000,5.722e-05
1744185600000,3.327e-05
1744214400000,5.147e-05
1744243200000,0.0001
1744272000000,9.749e-05
1744300800000,9.668e-05
1744329600000,0.0001
1744358400000,0.0001
1744387200000,3.243e-05
1744416000000,0.0001
1744444800000,0.0001
1744473600000,-8.122e-05
1744502400000,6.562e-05
1744531200000,3.801e-05
1744560000000,-6.97e-06
1744588800000,8.873e-05
1744617600000,-8.097e-05
1744646400000,1.152e-05
1744675200000,5.283e-05
1744704000001,-3.891e-05
1744732800000,6.356e-05
1744761600000,0.0001
1744790400000,0.0001
1744819200000,0.0001
1744848000000,0.0001
1744876800000,0.0001
1744905600000,0.0001
1744934400000,0.0001
1744963200000,0.0001
1744992000000,2.718e-05
1745020800000,0.0001
1745049600000,0.0001
1745078400000,0.0001
1745107200001,0.0001
1745136000000,0.0001
1745164800000,0.0001
1745193600000,0.0001
1745222400000,0.0001
1745251200000,0.0001
1745280000000,0.0001
1745308800000,0.0001
1745337600000,0.0001
1745366400000,0.0001
1745395200000,0.0001
1745424000000,0.0001
1745452800001,0.0001
1745481600000,0.0001
1745510400000,0.0001
1745539200000,0.0001
1745568000000,0.0001
1745596800000,0.0001
1745625600000,0.0001
1745654400000,9.205e-05
1745683200000,4.493e-05
1745712000000,0.0001
1745740800000,0.0001
1745769600000,1.799e-05
1745798400000,3.926e-05
1745827200000,0.0001
1745856000000,7.039e-05
1745884800000,0.0001
1745913600000,0.0001
1745942400000,0.0001
1745971200001,5.308e-05
1746000000000,0.0001
1746028800000,-8.56e-06
1746057600000,0.0001
1746086400000,0.0001
1746115200000,0.0001
1746144000000,0.0001
1746172800000,0.0001
1746201600000,6.884e-05
1746230400000,-2.235e-05
1746259200000,5.902e-05
1746288000000,3.746e-05
1746316800001,6.256e-05
1746345600000,-4.147e-05
1746374400000,-9.54e-05
1746403200000,-5.775e-05
1746432000000,0.0001
1746460800000,1.526e-05
1746489600001,4.003e-05
1746518400000,0.0001
1746547200000,0.0001
1746576000000,0.0001
1746604800000,0.0001
1746633600000,7.98e-06
1746662400000,0.0001
1746691200000,0.0001
1746720000000,0.0001
1746748800000,0.0001
1746777600000,0.0001
1746806400000,0.0001
1746835200000,0.0001
1746864000000,0.0001
1746892800001,0.0001
1746921600000,0.0001
1746950400001,0.0001
1746979200000,0.0001
1747008000000,0.0001
1747036800000,0.0001
1747065600000,0.0001
1747094400000,0.0001
1747123200000,0.0001
1747152000000,0.0001
1747180800000,0.0001
1747209600000,0.0001
1747238400001,0.0001
1747267200000,0.0001
1747296000001,0.0001
1747324800001,0.0001
1747353600000,0.0001
1747382400000,0.0001
1747411200000,0.0001
1747440000000,0.0001
1747468800000,0.0001
1747497600000,0.0001
1747526400000,0.0001
1747555200001,9.521e-05
1747584000000,9.543e-05
1747612800002,0.0001
1747641600000,0.0001
1747670400000,0.0001
1747699200000,0.0001
1747728000002,0.0001
1747756800000,0.0001
1747785600001,0.0001
1747814400000,0.0001
1747843200000,0.0001
1747872000000,0.0001
1747900800001,0.0001
1747929600000,0.0001
1747958400000,0.0001
1747987200000,0.0001
1748016000001,0.0001
1748044800000,0.0001
1748073600000,8.044e-05
1748102400000,4.798e-05
1748131200000,5.988e-05
1748160000000,0.0001
1748188800000,4.925e-05
1748217600000,7.091e-05
1748246400000,0.0001
1748275200000,0.0001
1748304000000,9.256e-05
1748332800000,0.0001
1748361600000,0.0001
1748390400000,0.0001
1748419200000,0.0001
1748448000000,0.0001
1748476800000,0.0001
1748505600000,0.0001
1748534400000,0.0001
1748563200000,7.783e-05
1748592000000,-7.794e-05
1748620800001,5.381e-05
1748649600000,2.335e-05
1748678400000,-2.101e-05
1748707200001,4.187e-05
1748736000000,9.072e-05
1748764800000,0.0001
1748793600000,9.235e-05
1748822400000,7.866e-05
1748851200000,0.0001
1748880000000,0.0001
1748908800000,0.0001
1748937600000,0.0001
1748966400000,0.0001
1748995200000,0.0001
1749024000000,0.0001
1749052800000,0.0001
1749081600000,0.0001
1749110400000,0.0001
1749139200000,0.0001
1749168000002,-9.73e-06
1749196800000,-3.4e-06
1749225600001,9.912e-05
1749254400000,9.257e-05
1749283200000,0.0001
1749312000000,0.0001
1749340800000,0.0001
1749369600000,0.0001
1749398400000,0.0001
1749427200000,0.0001
1749456000001,0.0001
1749484800000,0.0001
1749513600001,0.0001
1749542400000,0.0001
1749571200000,0.0001
1749600000000,0.0001
1749628800004,0.0001
1749657600000,0.0001
1749686400001,0.0001
1749715200001,0.0001
1749744000000,0.0001
1749772800000,0.0001
1749801600001,-6.25e-06
1749830400000,0.0001
1749859200000,0.0001
1749888000000,0.0001
1749916800002,0.0001
1749945600001,0.0001
1749974400000,0.0001
1750003200000,0.0001
1750032000000,0.0001
1750060800000,0.0001
1750089600000,0.0001
1750118400000,0.0001
1750147200000,0.0001
1750176000000,0.0001
1750204800000,0.0001
1750233600000,0.0001
1750262400000,3.303e-05
1750291200001,0.0001
1750320000001,0.0001
1750348800000,0.0001
1750377600000,0.0001
1750406400001,0.0001
1750435200000,0.0001
1750464000000,0.0001
1750492800000,0.0001
1750521600000,0.0001
1750550400001,0.0001
1750579200001,0.0001
1750608000000,0.0001
1750636800001,0.0001
1750665600000,0.0001
1750694400000,0.0001
1750723200000,0.0001
1750752000001,0.0001
1750780800000,0.0001
1750809600001,0.0001
1750838400000,0.0001
1750867200000,0.0001
1750896000000,0.0001
1750924800001,0.0001
1750953600000,0.0001
1750982400000,0.0001
1751011200000,0.0001
1751040000000,0.0001
1751068800000,0.0001
1751097600001,0.0001
1751126400000,0.0001
1751155200000,0.0001
1751184000000,0.0001
1751212800000,0.0001
1751241600000,0.0001
1751270400000,0.0001
1751299200001,0.0001
1751328000002,0.0001
1751356800000,0.0001
1751385600000,0.0001
1751414400000,0.0001
1751443200000,0.0001
1751472000000,0.0001
1751500800000,0.0001
1751529600001,0.0001
1751558400000,0.0001
1751587200000,0.0001
1751616000001,0.0001
1751644800001,0.0001
1751673600001,0.0001
1751702400000,0.0001
1751731200001,0.0001
1751760000000,0.0001
1751788800000,0.0001
1751817600000,0.0001
1751846400001,0.0001
1751875200000,0.0001
1751904000001,0.0001
1751932800000,0.0001
1751961600003,0.0001
1751990400000,0.0001
1752019200000,0.0001
1752048000001,0.0001
1752076800000,0.0001
1752105600001,0.0001
1752134400000,0.0001
1752163200000,0.0001
1752192000000,0.0001
1752220800000,0.0001
1752249600000,0.0001
1752278400000,0.0001
1752307200000,0.0001
1752336000000,0.0001
1752364800001,0.0001
1752393600000,0.0001
1752422400000,0.0001
1752451200000,0.0001
1752480000000,0.0001
1752508800000,0.0001
1752537600000,0.0001
1752566400000,0.0001
1752595200000,0.0001
1752624000001,0.0001
1752652800001,0.0001
1752681600000,0.0001
1752710400001,0.0001
1752739200001,0.0001
1752768000000,0.0001
1752796800001,0.0001
1752825600000,0.0001
1752854400001,0.0001
1752883200000,0.0001
1752912000000,0.0001
1752940800001,0.0001
1752969600000,0.0001
1752998400000,0.0001
1753027200000,0.0001
