,rate_fraction
2026-06-09 11:59:57.275000+00:00,0.00010000123066
2026-06-09 15:59:57.275000+00:00,0.00010053533693
2026-06-09 19:59:57.275000+00:00,0.00010033204686
2026-06-09 23:59:57.275000+00:00,0.0001000012971
2026-06-10 03:59:57.275000+00:00,0.00010000001298
2026-06-10 07:59:56.524000+00:00,0.0001000000024
2026-06-10 11:59:56.524000+00:00,0.00012129786263
2026-06-10 15:59:56.524000+00:00,0.00019036545012
2026-06-10 19:59:56.524000+00:00,0.00011809937103
2026-06-10 23:59:56.524000+00:00,0.00013284530136
2026-06-11 03:59:56.524000+00:00,0.00011279482488
2026-06-11 07:59:56.318000+00:00,0.00017558758636
2026-06-11 11:59:56.318000+00:00,0.00018403928092
2026-06-11 15:59:59.605000+00:00,0.00016469283012
2026-06-11 19:59:59.605000+00:00,0.00010176984266
2026-06-11 23:59:59.605000+00:00,0.00013780731048
2026-06-12 03:59:59.605000+00:00,0.00025110086612
2026-06-12 07:59:57.050000+00:00,0.00010308001425
2026-06-12 11:59:57.050000+00:00,0.0001000163218
2026-06-12 15:59:57.050000+00:00,0.00010000006364
2026-06-12 19:59:57.050000+00:00,0.00010000607661
2026-06-12 23:59:57.050000+00:00,0.00010000002564
2026-06-13 03:59:57.050000+00:00,0.00010000001298
2026-06-13 07:59:58.081000+00:00,0.00019742221291
2026-06-13 11:59:55.767000+00:00,0.00024321380334
2026-06-13 15:59:55.767000+00:00,0.00012620179885
2026-06-13 19:59:55.767000+00:00,0.00028719073851
2026-06-13 23:59:55.767000+00:00,0.00022891175382
2026-06-14 03:59:55.767000+00:00,0.00023893586183
2026-06-14 07:59:55.767000+00:00,0.00019900481824
2026-06-14 11:59:55.767000+00:00,0.00017384680474
2026-06-14 15:59:55.767000+00:00,0.00019227225642
2026-06-14 19:59:55.767000+00:00,0.00011922245351
2026-06-14 23:59:55.767000+00:00,0.00010007508768
2026-06-15 03:59:55.767000+00:00,0.00031835168959
2026-06-15 07:59:57.609000+00:00,0.00014100966775
2026-06-15 11:59:58.856000+00:00,0.00017090646326
2026-06-15 15:59:58.856000+00:00,0.00010859004774
2026-06-15 19:59:58.856000+00:00,0.00011369751873
2026-06-15 23:59:58.856000+00:00,0.00010775963227
2026-06-16 03:59:58.856000+00:00,0.00020087046875
2026-06-16 07:59:56.536000+00:00,0.00011139658826
2026-06-16 11:59:56.536000+00:00,0.00010041144246
2026-06-16 15:59:56.536000+00:00,0.00015038053093
2026-06-16 19:59:56.536000+00:00,0.0001520283271
2026-06-16 23:59:56.536000+00:00,0.00010452584834
2026-06-17 03:59:56.536000+00:00,0.0001635521631
2026-06-17 07:59:56.502000+00:00,5.994745029e-05
2026-06-17 11:59:56.502000+00:00,9.715111035e-05
2026-06-17 15:59:56.502000+00:00,3.603093529e-05
2026-06-17 19:59:56.502000+00:00,7.766467557e-05
2026-06-17 23:59:56.502000+00:00,5.123897743e-05
2026-06-18 03:59:56.502000+00:00,3.336036715e-05
2026-06-18 07:59:59.637000+00:00,5.005779405e-05
2026-06-18 11:59:59.637000+00:00,7.865276873e-05
2026-06-18 15:59:59.637000+00:00,4.934500157e-05
2026-06-18 19:59:59.637000+00:00,8.649826179e-05
2026-06-18 23:59:59.637000+00:00,-3.580450661e-05
